"Supplied Name","guid","scientificName","family","kingdom","vernacular","sourceStatus","status"
"Pimelea ligustrina subsp. ligustrina","https://id.biodiversity.org.au/node/apni/2889686","Pimelea ligustrina subsp. ligustrina","Thymelaeaceae",,"Tall Rice-flower","Extinct or Endangered","Endangered"
"Juncus amabilis","https://id.biodiversity.org.au/node/apni/2889171","Juncus amabilis","Juncaceae",,"Gentle Rush","Vulnerable","Endangered"
"Hylacola pyrrhopygia parkeri","urn:lsid:biodiversity.org.au:afd.taxon:bacef96d-a2d6-4708-9bfb-ef4142201417","Calamanthus pyrrhopygius parkeri","Acanthizidae",,"Chestnut-rumped Heathwren (ml Ranges Ssp)","Extinct or Endangered","Endangered"
"Bauera rubioides","https://id.biodiversity.org.au/taxon/apni/51270884","Bauera rubioides","Cunoniaceae",,"Dog Rose","Rare","Near Threatened"
"Haliaeetus (Pontoaetus) leucogaster","urn:lsid:biodiversity.org.au:afd.taxon:cdaae4b5-4a09-4986-8f7b-7cfdddbfc723","Haliaeetus (Pontoaetus) leucogaster","Accipitridae",,"White-bellied Sea-eagle","Extinct or Endangered","Endangered"
"Christella dentata","https://id.biodiversity.org.au/node/apni/2900734","Christella dentata","Thelypteridaceae",,"Binung","Rare","Near Threatened"
"Caladenia xanthochila","https://id.biodiversity.org.au/node/apni/2910936","Caladenia xanthochila","Orchidaceae",,"Yellow-lip Spider-orchid","Extinct or Endangered (needs further qualification)","Endangered"
"Acacia praemorsa","https://id.biodiversity.org.au/node/apni/2902564","Acacia praemorsa","Fabaceae",,"Senna Wattle","Extinct or Endangered","Endangered"
"Pterostylis cucullata subsp. sylvicola","https://id.biodiversity.org.au/node/apni/2917776","Pterostylis cucullata subsp. sylvicola","Orchidaceae",,"Leafy Greenhood","Extinct or Endangered","Endangered"
"Gerygone fusca","urn:lsid:biodiversity.org.au:afd.taxon:db296a35-e0a4-4399-8a0a-4c1672bb3934","Gerygone fusca","Acanthizidae",,"Western Gerygone","Rare","Near Threatened"
"Prostanthera nudula","https://id.biodiversity.org.au/node/apni/2895608","Prostanthera nudula","Lamiaceae",,"Mount Illbillee Mintbush","Vulnerable","Endangered"
"Ardenna carneipes","urn:lsid:biodiversity.org.au:afd.taxon:43738aad-4ddf-467a-940d-95fb8a778ff5","Ardenna carneipes","Procellariidae",,"Flesh-footed Shearwater","Rare","Near Threatened"
"Eremophila barbata","https://id.biodiversity.org.au/node/apni/2892401","Eremophila barbata","Scrophulariaceae",,"Blue Range Emubush","Rare","Near Threatened"
"Olearia suffruticosa","https://id.biodiversity.org.au/node/apni/2911065","Olearia suffruticosa","Asteraceae",,"Clustered Daisy-bush","Extinct or Endangered","Endangered"
"Schoenus laevigatus","https://id.biodiversity.org.au/node/apni/2896265","Schoenus laevigatus","Cyperaceae",,"Short-leaf Bog-sedge","Rare","Near Threatened"
"Diomedea epomophora epomophora","urn:lsid:biodiversity.org.au:afd.taxon:48bfd9a8-bc60-4ed7-9988-8182a75b4bb3","Diomedea epomophora","Diomedeidae",,"Southern Royal Albatross","Vulnerable","Endangered"
"Bossiaea ensata","https://id.biodiversity.org.au/node/apni/2893241","Bossiaea ensata","Fabaceae",,"Sword Bossiaea","Vulnerable","Endangered"
"Gahnia clarkei","https://id.biodiversity.org.au/node/apni/2897562","Gahnia clarkei","Cyperaceae",,"Tall Saw-sedge","Rare","Near Threatened"
"Pseudomys shortridgei","urn:lsid:biodiversity.org.au:afd.taxon:d89bc96a-f1d4-4e86-8e6a-85a1648771ec","Pseudomys shortridgei","Muridae",,"Heath Rat","Extinct or Endangered","Endangered"
"Basedowia tenerrima","https://id.biodiversity.org.au/node/apni/2903409","Basedowia tenerrima","Asteraceae",,,"Rare","Near Threatened"
"Schoenus tesquorum","https://id.biodiversity.org.au/node/apni/2896381","Schoenus tesquorum","Cyperaceae",,"Soft Bog-rush","Rare","Near Threatened"
"Levenhookia stipitata","https://id.biodiversity.org.au/node/apni/2909279","Levenhookia stipitata","Stylidiaceae",,"Common Stylewort","Rare","Near Threatened"
"Luzula flaccida","https://id.biodiversity.org.au/node/apni/2898965","Luzula flaccida","Juncaceae",,"Pale Wood-rush","Vulnerable","Endangered"
"Eryngium ovinum","https://id.biodiversity.org.au/node/apni/2908719","Eryngium ovinum","Apiaceae",,"Blue Devil","Vulnerable","Endangered"
"Baumea acuta","https://id.biodiversity.org.au/node/apni/2916943","Baumea acuta","Cyperaceae",,"Pale Twig-rush","Rare","Near Threatened"
"Baumea acuta","https://id.biodiversity.org.au/node/apni/2916943","Baumea acuta","Cyperaceae",,"Pale Twig-rush","Rare","Near Threatened"
"Balaenoptera edeni","urn:lsid:biodiversity.org.au:afd.taxon:ec4289c4-6784-4b67-900f-899a43f39eae","Balaenoptera edeni","Balaenopteridae",,"Bryde's Whale","Rare","Near Threatened"
"Diuris behrii","https://id.biodiversity.org.au/node/apni/2919666","Diuris behrii","Orchidaceae",,"Golden Cowslips","Vulnerable","Endangered"
"Antechinus minimus","urn:lsid:biodiversity.org.au:afd.taxon:0515b6b1-d49c-4c55-9ac1-5ba7aad03366","Antechinus minimus","Dasyuridae",,"Swamp Antechinus","Extinct or Endangered","Endangered"
"Delma impar","urn:lsid:biodiversity.org.au:afd.taxon:51c700dd-d2c3-4fb4-9d1f-2728bf2e302f","Delma impar","Pygopodidae",,"Striped Legless Lizard","Extinct or Endangered","Endangered"
"Stipiturus malachurus parimeda","urn:lsid:biodiversity.org.au:afd.taxon:223776ba-2abd-441d-9d15-822709aaabbf","Stipiturus malachurus parimeda","Maluridae",,"Southern Emu-wren (eyre Peninsula Ssp)","Extinct or Endangered","Endangered"
"Caloprymnus campestris","urn:lsid:biodiversity.org.au:afd.taxon:34600e3d-99b6-4dc7-9e97-ba9c4abd0354","Caloprymnus campestris","Potoroidae",,"Desert Rat-kangaroo","Extinct or Endangered","Endangered"
"Lepyrodia valliculae","https://id.biodiversity.org.au/node/apni/2916167","Lepyrodia valliculae","Restionaceae",,"Kangaroo Island Scale-rush","Rare","Near Threatened"
"Rattus tunneyi","urn:lsid:biodiversity.org.au:afd.taxon:ee8f37fd-7222-411a-bb00-c121dd894db1","Rattus tunneyi","Muridae",,"Pale Field-rat","Extinct or Endangered","Endangered"
"Pultenaea villifera var. glabrescens","https://id.biodiversity.org.au/node/apni/2917405","Pultenaea villifera var. glabrescens","Fabaceae",,"Splendid Bush-pea","Vulnerable","Endangered"
"Caladenia valida","https://id.biodiversity.org.au/name/apni/116854","Caladenia valida","Orchidaceae",,"Robust Spider-orchid","Extinct or Endangered","Endangered"
"Tringa (Rhyacophilus) glareola","urn:lsid:biodiversity.org.au:afd.taxon:ae81db37-d8ab-4cb5-9642-72152de5db99","Tringa (Rhyacophilus) glareola","Scolopacidae",,"Wood Sandpiper","Rare","Near Threatened"
"Vittadinia australasica var. oricola","https://id.biodiversity.org.au/node/apni/2898033","Vittadinia australasica var. oricola","Asteraceae",,"Coastal New Holland Daisy","Vulnerable","Endangered"
"Neelaps bimaculatus","urn:lsid:biodiversity.org.au:afd.taxon:0bc782d6-d658-4bf4-bf61-ee3314128c30","Neelaps bimaculatus","Elapidae",,"Black-naped Snake","Rare","Near Threatened"
"Deyeuxia densa","https://id.biodiversity.org.au/node/apni/2890888","Deyeuxia densa","Poaceae",,"Heath Bent-grass","Rare","Near Threatened"
"Stylidium ecorne","https://id.biodiversity.org.au/node/apni/2887024","Stylidium ecorne","Stylidiaceae",,"Foot Triggerplant","Rare","Near Threatened"
"Deyeuxia minor","https://id.biodiversity.org.au/node/apni/2910995","Deyeuxia minor","Poaceae",,"Small Bent Grass","Vulnerable","Endangered"
"Thalassarche chrysostoma","urn:lsid:biodiversity.org.au:afd.taxon:b58f5bb6-303f-405e-b013-8e3ddd328f64","Thalassarche chrysostoma","Diomedeidae",,"Grey-headed Albatross","Vulnerable","Endangered"
"Muehlenbeckia horrida subsp. horrida","https://id.biodiversity.org.au/node/apni/2886882","Duma horrida subsp. horrida","Polygonaceae",,"Spiny Lignum","Rare","Near Threatened"
"Aprasia aurita","urn:lsid:biodiversity.org.au:afd.taxon:7c913942-c32e-40b5-bb09-0bbe75335c3d","Aprasia aurita","Pygopodidae",,"Eared Worm-lizard","Extinct or Endangered","Endangered"
"Pterostylis lingua","https://id.biodiversity.org.au/name/apni/74889","Pterostylis lingua","Orchidaceae",,"Large-tongue Rustyhood","Extinct or Endangered","Endangered"
"Aspidites ramsayi","urn:lsid:biodiversity.org.au:afd.taxon:7066fe38-8828-485b-b553-e4f97b2e4271","Aspidites ramsayi","Pythonidae",,"Woma","Rare","Near Threatened"
"Olearia glandulosa","https://id.biodiversity.org.au/node/apni/2919182","Olearia glandulosa","Asteraceae",,"Swamp Daisy Bush","Vulnerable","Endangered"
"Isoetes drummondii subsp. drummondii","https://id.biodiversity.org.au/node/apni/2896098","Isoetes drummondii subsp. drummondii","Isoetaceae",,"Plain Quillwort","Rare","Near Threatened"
"Boronia nana var. hyssopifolia","https://id.biodiversity.org.au/node/apni/2906560","Boronia nana var. hyssopifolia","Rutaceae",,,"Rare","Near Threatened"
"Thelymitra inflata","https://id.biodiversity.org.au/name/apni/189578","Thelymitra inflata","Orchidaceae",,"Inflated Sun-orchid","Vulnerable","Endangered"
"Zoothera (Zoothera) lunulata","urn:lsid:biodiversity.org.au:afd.taxon:4afc03c5-7e2f-4c51-8e18-b41297819bfa","Zoothera (Zoothera) lunulata","Turdidae",,"Bassian Thrush","Rare","Near Threatened"
"Anas (Spatula) rhynchotis rhynchotis","urn:lsid:biodiversity.org.au:afd.taxon:08994186-df8a-45d7-9632-e2812ae28140","Anas (Spatula) rhynchotis rhynchotis","Anatidae",,"Australasian Shoveler","Rare","Near Threatened"
"Eucalyptus albens","https://id.biodiversity.org.au/node/apni/2910848","Eucalyptus albens","Myrtaceae",,"White Box","Rare","Near Threatened"
"Tetrarrhena distichophylla","https://id.biodiversity.org.au/node/apni/2910545","Tetrarrhena distichophylla","Poaceae",,"Hairy Rice Grass","Vulnerable","Endangered"
"Rytidosperma laeve","https://id.biodiversity.org.au/node/apni/2904669","Rytidosperma laeve","Poaceae",,"Smooth Wallaby-grass","Rare","Near Threatened"
"Euphrasia collina subsp. collina","https://id.biodiversity.org.au/node/apni/2893847","Euphrasia collina subsp. collina","Scrophulariaceae",,"Purple Eyebright","Vulnerable","Endangered"
"Amphibromus macrorhinus","https://id.biodiversity.org.au/node/apni/2916650","Amphibromus macrorhinus","Poaceae",,"Long-nosed Swamp Wallaby Grass","Rare","Near Threatened"
"Stemodia sp. Haegii (J.Z.Weber 9055) W.R.Barker","https://id.biodiversity.org.au/node/apni/2914024","Stemodia sp. Haegii (J.Z.Weber 9055) W.R.Barker","Plantaginaceae",,"Haegi's Stemodia","Rare","Near Threatened"
"Eleocharis plana","https://id.biodiversity.org.au/node/apni/2911575","Eleocharis plana","Cyperaceae",,"Ribbed Spikerush","Rare","Near Threatened"
"Juncus homalocaulis","https://id.biodiversity.org.au/node/apni/2918948","Juncus homalocaulis","Juncaceae",,"Wiry Rush","Vulnerable","Endangered"
"Anthocercis anisantha subsp. anisantha","https://id.biodiversity.org.au/node/apni/2907883","Anthocercis anisantha subsp. anisantha","Solanaceae",,"Port Lincoln Ray-flower","Rare","Near Threatened"
"Acacia gunnii","https://id.biodiversity.org.au/node/apni/2891758","Acacia gunnii","Fabaceae",,"Dog's Tooth Wattle","Rare","Near Threatened"
"Microtis rara","https://id.biodiversity.org.au/name/apni/74164","Microtis rara","Orchidaceae",,"Scented Onion","Rare","Near Threatened"
"Ornduffia umbricola var. beaugleholei","https://id.biodiversity.org.au/node/apni/2913635","Ornduffia umbricola var. beaugleholei","Menyanthaceae",,"Beauglehole's Marsh-flower","Vulnerable","Endangered"
"Lycopodiella lateralis","https://id.biodiversity.org.au/node/apni/2903311","Lycopodiella lateralis","Lycopodiaceae",,"Slender Clubmoss","Rare","Near Threatened"
"Caladenia cucullata","https://id.biodiversity.org.au/name/apni/91059","Caladenia cucullata","Orchidaceae",,"Hooded Caladenia","Rare","Near Threatened"
"Haloragis eichleri","https://id.biodiversity.org.au/node/apni/2890911","Haloragis eichleri","Haloragaceae",,"Eichler's Raspwort","Rare","Near Threatened"
"Grus (Mathewsia) rubicunda","urn:lsid:biodiversity.org.au:afd.taxon:4e1415c7-9e9c-4c63-9256-d637eec3644a","Grus (Mathewsia) rubicunda","Gruidae",,"Brolga","Vulnerable","Endangered"
"Gastrodia sesamoides","https://id.biodiversity.org.au/name/apni/88635","Gastrodia sesamoides","Orchidaceae",,"Bell Orchid","Rare","Near Threatened"
"Eleocharis papillosa","https://id.biodiversity.org.au/node/apni/2901498","Eleocharis papillosa","Cyperaceae",,"Dwarf Desert Spike-rush","Rare","Near Threatened"
"Eucalyptus dalrympleana subsp. dalrympleana","https://id.biodiversity.org.au/node/apni/2907621","Eucalyptus dalrympleana subsp. dalrympleana","Myrtaceae",,"Broad-leaved ribbon gum","Rare","Near Threatened"
"Globicephala macrorhynchus","urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358","Globicephala macrorhynchus","Delphinidae",,"Short-finned Pilot Whale","Rare","Near Threatened"
"Goodenia elongata","https://id.biodiversity.org.au/node/apni/2920576","Goodenia elongata","Goodeniaceae",,"Lanky Goodenia","Extinct or Endangered","Endangered"
"Gahnia hystrix","https://id.biodiversity.org.au/node/apni/2909638","Gahnia hystrix","Cyperaceae",,"Spiky Saw-sedge","Rare","Near Threatened"
"Pterostylis parviflora","https://id.biodiversity.org.au/taxon/apni/51290647","Pterostylis corpulenta","Orchidaceae",,"Baby Greenhood","Extinct or Endangered","Endangered"
"Ptilotus beckerianus","https://id.biodiversity.org.au/node/apni/2917524","Ptilotus beckerianus","Amaranthaceae",,"Ironstone Mulla Mulla","Vulnerable","Endangered"
"Pandion cristatus","urn:lsid:biodiversity.org.au:afd.taxon:21464fca-984c-4103-ab72-5f6e9e7d5a2b","Pandion cristatus","Accipitridae",,"Eastern Osprey","Extinct or Endangered","Endangered"
"Caladenia bicalliata subsp. bicalliata","https://id.biodiversity.org.au/name/apni/173029","Caladenia bicalliata subsp. bicalliata","Orchidaceae",,"Limestone Spider Orchid","Rare","Near Threatened"
"Varanus brevicauda","urn:lsid:biodiversity.org.au:afd.taxon:b7bc9aa8-1093-486f-b0b3-e38454ad91b0","Varanus brevicauda","Varanidae",,"Short-tailed Pygmy Monitor","Rare","Near Threatened"
"Macquaria australasica","urn:lsid:biodiversity.org.au:afd.taxon:42c0f534-bbaa-46ed-90d6-4a78d69fb0e4","Macquaria australasica","Percichthyidae",,"Macquarie Perch","Extinct or Endangered","Endangered"
"Caladenia gracilis","https://id.biodiversity.org.au/name/apni/91555","Caladenia gracilis","Orchidaceae",,"Musky Caladenia","Extinct or Endangered","Endangered"
"Pterostylis sp. Rock ledges (pl. 185, Bates & Weber 1990)","https://id.biodiversity.org.au/name/apni/194722","Pterostylis sp. Rock ledges (pl. 185, Bates & Weber 1990)","Orchidaceae",,,"Extinct or Endangered","Endangered"
"Stagonopleura (Zonaeginthus) bella","urn:lsid:biodiversity.org.au:afd.taxon:b2e0b7ce-4bde-48e9-a0d7-883174a4a8b1","Stagonopleura (Zonaeginthus) bella","Estrildidae",,"Beautiful Firetail","Rare","Near Threatened"
"Myriophyllum crispatum","https://id.biodiversity.org.au/node/apni/2910480","Myriophyllum crispatum","Haloragaceae",,"Upright Water-milfoil","Vulnerable","Endangered"
"Psilotum nudum","https://id.biodiversity.org.au/node/apni/2902873","Psilotum nudum","Psilotaceae",,"Skeleton Fork Fern","Extinct or Endangered","Endangered"
"Gahnia hystrix","https://id.biodiversity.org.au/node/apni/2909638","Gahnia hystrix","Cyperaceae",,"Spiky Saw-sedge","Rare","Near Threatened"
"Eremophila interstans subsp. interstans","https://id.biodiversity.org.au/node/apni/2906688","Eremophila interstans subsp. interstans","Scrophulariaceae",,,"Rare","Near Threatened"
"Microeca (Microeca) fascinans fascinans","urn:lsid:biodiversity.org.au:afd.taxon:12959afd-55ac-4ef3-a9d0-4e2347cb6f7d","Microeca (Microeca) fascinans fascinans","Petroicidae",,"Jacky Winter (ml Ranges And South East Ssp)","Rare","Near Threatened"
"Sclerolaena blackiana","https://id.biodiversity.org.au/node/apni/2903888","Sclerolaena blackiana","Chenopodiaceae",,"Black's Bindyi","Rare","Near Threatened"
"Centrolepis glabra","https://id.biodiversity.org.au/node/apni/2904382","Centrolepis glabra","Centrolepidaceae",,"Smooth Centrolepis","Rare","Near Threatened"
"Cladium procerum","https://id.biodiversity.org.au/node/apni/2898303","Cladium procerum","Cyperaceae",,"Leafy Twig-rush","Rare","Near Threatened"
"Petrogale xanthopus","urn:lsid:biodiversity.org.au:afd.taxon:e772982d-4a6e-4d9c-9b6d-b15889e30feb","Petrogale xanthopus","Macropodidae",,"Yellow-footed Rock-wallaby","Vulnerable","Endangered"
"Xanthorrhoea semiplana subsp. tateana","https://id.biodiversity.org.au/node/apni/2896017","Xanthorrhoea semiplana subsp. tateana","Xanthorrhoeaceae",,"Tate's Grass-tree","Rare","Near Threatened"
"Beyeria subtecta","https://id.biodiversity.org.au/node/apni/2901113","Beyeria subtecta","Euphorbiaceae",,"Kangaroo Island Turpentine Bush","Extinct or Endangered","Endangered"
"Dianella longifolia var. grandis","https://id.biodiversity.org.au/node/apni/2915435","Dianella longifolia var. grandis","Hemerocallidaceae",,"Pale Flax-lily","Rare","Near Threatened"
"Rytidosperma tenuius","https://id.biodiversity.org.au/node/apni/2893169","Rytidosperma tenuius","Poaceae",,"Short-awn Wallaby-grass","Rare","Near Threatened"
"Gonocarpus micranthus subsp. micranthus","https://id.biodiversity.org.au/node/apni/2916676","Gonocarpus micranthus subsp. micranthus","Haloragaceae",,"""Creeping raspwort""","Rare","Near Threatened"
"Pseudemoia baudini","urn:lsid:biodiversity.org.au:afd.taxon:6992dd40-e240-4451-a9cf-fb7d91f74ec9","Pseudemoia baudini","Scincidae",,"Great Bight Cool-skink","Rare","Near Threatened"
"Leionema equestre","https://id.biodiversity.org.au/node/apni/2902476","Leionema equestre","Rutaceae",,"Kangaroo Island Phebalium","Extinct or Endangered","Endangered"
"Codonocarpus pyramidalis","https://id.biodiversity.org.au/node/apni/2921030","Codonocarpus pyramidalis","Gyrostemonaceae",,"Camel Poison","Extinct or Endangered","Endangered"
"Haeckeria cassiniiformis","https://id.biodiversity.org.au/taxon/apni/51300174","Haeckeria cassiniiformis","Asteraceae",,"Dogwood Haeckeria","Rare","Near Threatened"
"Viminaria juncea","https://id.biodiversity.org.au/node/apni/2904505","Viminaria juncea","Fabaceae",,"Golden Spray","Rare","Near Threatened"
"Bulbostylis turbinata","https://id.biodiversity.org.au/node/apni/2905914","Bulbostylis turbinata","Cyperaceae",,,"Rare","Near Threatened"
