id,taxonid,scientificName,taxonstatus,authority,taxonurl,taxonID,kingdom,class,family,vernacularName,scientificNameAuthorship,sourceStatus,Significant,status,Endemicity,EPBC Status
152603.0,369227.0,Corymborkis veratrifolia,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=17607,17607.0,Plantae,Equisetopsida,Orchidaceae,cinnamon orchid,Thouars ex Blume,SL,Y,Special least concern,Regional Endemic,
152616.0,140424.0,Pterostylis concinna,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,,,,,,,,,,,
152617.0,364242.0,Arenga australasica,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12864.0,Plantae,Equisetopsida,Arecaceae,,(H.Wendl. & Drude) S.T.Blake ex H.E. Moore,V,Y,Vulnerable,Intranational,
152613.0,882411.0,Dendrobium fleckeri,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12830,12830.0,Plantae,Equisetopsida,Orchidaceae,apricot orchid,Rupp & C.T.White,SL,Y,Special least concern,Queensland Endemic,
152620.0,856920.0,Pomatocalpa macphersonii,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12735.0,Plantae,Equisetopsida,Orchidaceae,,(F.Muell.) T.E.Hunt,SL,Y,Special least concern,Queensland Endemic,
152619.0,530350.0,Rhadinocentrus ornatus,No status,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=27032,27032.0,Animalia,Actinopterygii,Melanotaeniidae,ornate rainbowfish,"(Regan, 1914)",,N,,Intranational,
152585.0,882412.0,Dendrobium jonesii,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=6405,6405.0,Plantae,Equisetopsida,Orchidaceae,,Rendle,SL,Y,Special least concern,Queensland Endemic,
152586.0,321216.0,Pterostylis nutans,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=9321,9321.0,Plantae,Equisetopsida,Orchidaceae,,R.Br.,SL,Y,Special least concern,Intranational,
152582.0,534400.0,Erythrorchis cassythoides,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=17287,17287.0,Plantae,Equisetopsida,Orchidaceae,climbing orchid,(A.Cunn.) Garay,SL,Y,Special least concern,Intranational,
152621.0,829458.0,Dipodium stenocheilum,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12791.0,Plantae,Equisetopsida,Orchidaceae,,O.Schwarz,SL,Y,Special least concern,Intranational,
152623.0,369238.0,Dendrobium mortii,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,,,,,,,,,,,
152625.0,411311.0,Sarcochilus hartmannii,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12710.0,Plantae,Equisetopsida,Orchidaceae,,F.Muell.,V,Y,Vulnerable,Intranational,Vulnerable
152639.0,140477.0,Phalaenopsis,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=21268,21268.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
152627.0,505886.0,Myrmecodia platytyrea,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,19935.0,Plantae,Equisetopsida,Rubiaceae,,Becc.,C,N,Least concern,Queensland Endemic,
152632.0,549968.0,Acianthus pusillus,LC,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,7931.0,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,SL,Y,Special least concern,Queensland Endemic,
152629.0,534390.0,Chiloglottis sylvestris,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,9260.0,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones & M.A.Clem.,SL,Y,Special least concern,Intranational,
152631.0,867578.0,Amblovenatum immersum,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,41350.0,Plantae,Equisetopsida,Thelypteridaceae,,(Blume) Parris,CR,Y,Critically Endangered,Regional Endemic,
152615.0,541386.0,Diuris lanceolata,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,7944.0,Plantae,Equisetopsida,Orchidaceae,snake orchid,Lindl.,C,Y,Least concern,,Endangered
152599.0,901434.0,Pterostylis ziegeleri,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,,,,,,,,,,,
152637.0,323899.0,Acianthus exsertus,LC,QLD DEHP,https://bie.ala.org.au/species/https://id.biodiversity.org.au/name/apni/73183,14086.0,Plantae,Equisetopsida,Orchidaceae,,R.Br.,SL,Y,Special least concern,Intranational,
152636.0,320644.0,Acianthus caudatus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,13477.0,Plantae,Equisetopsida,Orchidaceae,mayfly orchid,R.Br.,SL,Y,Special least concern,Intranational,
152626.0,369228.0,Nervilia plicata,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12786,12786.0,Plantae,Equisetopsida,Orchidaceae,,(Andrews) Schltr.,SL,Y,Special least concern,Queensland Endemic,
152638.0,365351.0,Hydriastele costata,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,29580.0,Plantae,Equisetopsida,Arecaceae,,F.M.Bailey,V,Y,Vulnerable,Regional Endemic,Vulnerable
152640.0,365637.0,Livistona drudei,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12780.0,Plantae,Equisetopsida,Arecaceae,Halifax fan palm,F.Muell.,V,Y,Vulnerable,Queensland Endemic,
152642.0,829509.0,Diuris parvipetala,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,10526.0,Plantae,Equisetopsida,Orchidaceae,,(Dockrill) D.L.Jones & M.A.Clem.,V,Y,Vulnerable,Queensland Endemic,
152643.0,24763.0,Cophixalus mcdonaldi,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,709.0,Animalia,Amphibia,Microhylidae,Mount Elliot nurseryfrog,"Zweifel, 1985",CR,Y,Critically Endangered,Queensland Endemic,Critically Endangered
152645.0,38241.0,Lerista allanae,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,161.0,Animalia,Reptilia,Scincidae,Allan's lerista,"(Longman, 1937)",E,Y,Endangered,Queensland Endemic,Endangered
152633.0,323925.0,Prasophyllum australe,Least concern,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=14287,14287.0,Plantae,Equisetopsida,Orchidaceae,austral leek orchid,R.Br.,SL,Y,Special least concern,Intranational,
152647.0,411254.0,Cyrtostylis rotundifolia,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,,,,,,,,,,,
152648.0,49144.0,Huperzia,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,8163.0,Plantae,Equisetopsida,Lycopodiaceae,,,,N,,Unknown,
152649.0,112174.0,Scaturiginichthys vermeilipinnis,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,18165.0,Animalia,Actinopterygii,Pseudomugilidae,redfin blue eye,"Ivantsoff, Unmack, Saeed & Crowley, 1991",E,Y,Endangered,Queensland Endemic,Endangered
152630.0,140708.0,Eulophia,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=20704,20704.0,Plantae,Equisetopsida,Orchidaceae,,,,N,,Not Endemic to Australia,
152653.0,321090.0,Caladenia carnea,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=13444,13444.0,Plantae,Equisetopsida,Orchidaceae,,R.Br.,SL,Y,Special least concern,Not Endemic to Australia,
152666.0,400292.0,Calochilus paludosus,LC,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=13288,13288.0,Plantae,Equisetopsida,Orchidaceae,red beard orchid,R.Br.,SL,Y,Special least concern,Intranational,
152657.0,111060.0,Pseudomugil mellis,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,18166.0,Animalia,Actinopterygii,Pseudomugilidae,honey blue eye,"Allen & Ivantsoff, 1982",E,Y,Endangered,Queensland Endemic,Vulnerable
152658.0,25290.0,Taudactylus eungellensis,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,653.0,Animalia,Amphibia,Myobatrachidae,Eungella dayfrog,"Liem & Hosmer, 1973",E,Y,Endangered,Queensland Endemic,Endangered
152660.0,400710.0,Chiloglottis formicifera,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,13324.0,Plantae,Equisetopsida,Orchidaceae,ant orchid,Fitzg.,,N,,,
152682.0,140918.0,Anoectochilus,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=20170,20170.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,,
152677.0,369229.0,Nervilia,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/?class=&family=&kingdom=plants&species=Nervilia,19406.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Not Endemic to Australia,
152634.0,785158.0,Pterostylis chaetophora,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,6221.0,Plantae,Equisetopsida,Orchidaceae,,M.A.Clem. & D.L.Jones,E,Y,Endangered,Intranational,
152668.0,100635.0,Euastacus jagara,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,33594.0,Animalia,Malacostraca,Parastacidae,Jagara hairy crayfish,"Morgan, 1988",CR,Y,Critically Endangered,Queensland Endemic,
152669.0,136038.0,Cycas silvestris,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,8384.0,Plantae,Equisetopsida,Cycadaceae,,K.D.Hill,V,Y,Vulnerable,Queensland Endemic,Vulnerable
152667.0,140971.0,Bryobium eriaeoides,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=35688,35688.0,Plantae,Equisetopsida,Orchidaceae,,(F.M.Bailey) M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Queensland Endemic,
152664.0,654262.0,Pinalia kingii,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=36405,,,,,,,,,,,
152675.0,884082.0,Dendrobium lineale,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,37194.0,Plantae,Equisetopsida,Orchidaceae,,Rolfe,,,,,
152678.0,364634.0,Calamus warburgii,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12823.0,Plantae,Equisetopsida,Arecaceae,,K.Schum.,V,Y,Vulnerable,Regional Endemic,
152673.0,850704.0,Pholidota imbricata,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12725,12725.0,Plantae,Equisetopsida,Orchidaceae,,Hook.,SL,Y,Special least concern,Regional Endemic,
152680.0,39648.0,Elusor macrurus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,56.0,Animalia,Reptilia,Chelidae,Mary River turtle,"Cann & Legler, 1994",E,Y,Endangered,Queensland Endemic,Endangered
152683.0,558286.0,Hetaeria oblongifolia,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12819.0,Plantae,Equisetopsida,Orchidaceae,,Blume,SL,Y,Special least concern,Regional Endemic,
152684.0,411312.0,Sarcochilus spathulatus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,8223.0,Plantae,Equisetopsida,Orchidaceae,,R.S.Rogers,SL,Y,Special least concern,Intranational,
152685.0,369276.0,Saccolabiopsis armitii,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12707.0,Plantae,Equisetopsida,Orchidaceae,,(F.Muell.) Dockrill,SL,Y,Special least concern,Queensland Endemic,
152686.0,882410.0,Dendrobium finniganense,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,7938.0,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,SL,Y,Special least concern,Queensland Endemic,
152670.0,273528.0,Corymborkis,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=20500,20500.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
152665.0,84849.0,Peristylus,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=21253,21253.0,Plantae,Equisetopsida,Orchidaceae,,,,N,,,
152661.0,142178.0,Bromheadia,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=20317,20317.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
152654.0,140333.0,Vanda hindsii,Vulnerable,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12680,12680.0,Plantae,Equisetopsida,Orchidaceae,Cape York vanda,Lindl.,V,Y,Vulnerable,Regional Endemic,Vulnerable
152715.0,143357.0,Glossodia minor,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=13203,13203.0,Plantae,Equisetopsida,Orchidaceae,small wax lip orchid,R.Br.,SL,Y,Special least concern,Intranational,
152688.0,517068.0,Ranoidea andiirrmalin,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,,,,,,,,,,,
152689.0,369416.0,Liparis habenarina,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,,,,,,,,,,,
152690.0,485205.0,Bulbophyllum longiflorum,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12872.0,Plantae,Equisetopsida,Orchidaceae,,Thouars,V,Y,Vulnerable,Regional Endemic,Vulnerable
152699.0,140474.0,Prasophyllum,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=12688,12688.0,Plantae,Equisetopsida,Orchidaceae,,,,N,,Unknown,
152694.0,426627.0,Schoenorchis micrantha,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,8463.0,Plantae,Equisetopsida,Orchidaceae,,Reinw. ex Blume,SL,Y,Special least concern,Regional Endemic,
152687.0,83400.0,Pterostylis curta,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12701,12701.0,Plantae,Equisetopsida,Orchidaceae,blunt greenhood,R.Br.,SL,Y,Special least concern,Intranational,
152701.0,557264.0,Pterostylis fischii,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,8892.0,Plantae,Equisetopsida,Orchidaceae,,Nicholls,SL,Y,Special least concern,Intranational,
152702.0,337632.0,Danhatchia australis,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,36407.0,Plantae,Equisetopsida,Orchidaceae,,(Hatch) Garay & Christenson,SL,Y,Special least concern,Queensland Endemic,
152700.0,136282.0,Bowenia spectabilis,LC,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=17846,17846.0,Plantae,Equisetopsida,Zamiaceae,,Hook. ex Hook.f.,SL,Y,Special least concern,Queensland Endemic,
152704.0,365639.0,Livistona concinna,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,26863.0,Plantae,Equisetopsida,Arecaceae,,Dowe & Barfod,NT,Y,Near Threatened,Queensland Endemic,
152705.0,158801.0,Asplenium unilaterale,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,,,,,,,,,,,
152706.0,37279.0,Calyptotis thorntonensis,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,,,,,,,,,,,
152707.0,505887.0,Hydnophytum ferrugineum,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,27448.0,Plantae,Equisetopsida,Rubiaceae,,P.I.Forst.,V,Y,Vulnerable,Queensland Endemic,
152693.0,827777.0,Aphyllorchis queenslandica,Near threatened,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12863,12863.0,Plantae,Equisetopsida,Orchidaceae,,Dockrill,NT,Y,Near Threatened,Queensland Endemic,
152709.0,829478.0,Diuris curta,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,34632.0,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,E,Y,Endangered,Intranational,
152711.0,32131.0,Aspidites ramsayi,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,541.0,Animalia,Reptilia,Boidae,woma,"(Macleay, 1882)",NT,Y,Near Threatened,Intranational,
152712.0,137524.0,Lastreopsis silvestris,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,13855.0,Plantae,Equisetopsida,Dryopteridaceae,,D.A.Sm. ex Tindale,V,Y,Vulnerable,Intranational,
152708.0,882408.0,Dendrobium adae,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=17448,17448.0,Plantae,Equisetopsida,Orchidaceae,,F.M.Bailey,SL,Y,Special least concern,Intranational,
152718.0,55664.0,Orthoceras strictum,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12790,12790.0,Plantae,Equisetopsida,Orchidaceae,horned orchid,R.Br.,SL,Y,Special least concern,Intranational,
152714.0,369225.0,Plectorrhiza brevilabris,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12734,12734.0,Plantae,Equisetopsida,Orchidaceae,,(F.Muell.) Dockrill,SL,Y,Special least concern,Queensland Endemic,
152719.0,72929.0,Hylacola pyrrhopygia,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,1399.0,Animalia,Aves,Acanthizidae,chestnut-rumped heathwren,"(Vigors & Horsfield, 1827)",C,N,Least concern,Intranational,
152720.0,73180.0,Pezoporus occidentalis,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,1133.0,Animalia,Aves,Psittacidae,night parrot,"Gould, 1861",E,Y,Endangered,Intranational,Endangered
