scientificName,vernacularName,category,generalisation
Malurus lamberti bernieri,Shark Bay variegated fairy-wren,VU,10 km
Malurus leucopterus edouardi,Barrow Island black and white fairy-wren,VU,10 km
Malurus leucopterus leucopterus,Dirk Hartog black and white fairy-wren,VU,10 km
Maratus sarahae,Sarah's peacock spider,CR,10 km
Megaptera novaeangliae,humpback whale,CD & MI,10 km
Melanotaenia pygmaea,pygmy rainbowfish,P2,10 km
Mesembriomys gouldii gouldii,"black-footed tree-rat, djintamoonga",EN,10 km
Mesembriomys macrurus,golden-backed tree-rat,P4,10 km
Milyeringa justitia,Barrow cave gudgeon,VU,10 km
Milyeringa veritas,"cave gudgeon, blind gudgeon",VU,10 km
Mobula alfredi ,"reef manta ray, coastal manta ray",MI,10 km
Mobula birostris ,giant manta ray,MI,10 km
Mobula eregoodoo ,pygmy devilray,MI,10 km
Mobula thurstoni,bentfin devilray,MI,10 km
Morelia carinata,rough-scaled python,OS,10 km
Mormopterus cobourgianus,north-western free-tailed bat,P1,10 km
Motacilla cinerea,grey wagtail,MI,10 km
Motacilla flava,yellow wagtail,MI,10 km
Mouldingia occidentalis,a camaenid land snail (eastern Napier Ranges),CR,10 km
Myrmecobius fasciatus,"numbat, walpurti",EN,10 km
Nannatherina balstoni,Balston's pygmy perch,VU,10 km
Nannoperca pygmaea,little pygmy perch,EN,10 km
Nanotrachia orientalis,a camaenid land snail (eastern Napier Ranges),VU,10 km
Natator depressus,flatback turtle,VU,10 km
Nedsia chevronia,Chevron's freshwater amphipod (Barrow Island),P2,10 km
Nedsia fragilis,a freshwater amphipod,VU,10 km
Nedsia humphreysi,a freshwater amphipod,VU,10 km
Nedsia hurlberti,a freshwater amphipod,VU,10 km
Nedsia macrosculptilis,a freshwater amphipod,VU,10 km
Nedsia sculptilis,a freshwater amphipod,VU,10 km
Nedsia straskraba,a freshwater amphipod,VU,10 km
Nedsia urifimbriata,a freshwater amphipod,VU,10 km
Neelaps calonotos,"black-striped snake, black-striped burrowing snake",P3,10 km
Neopasiphae simplicior,a short-tongued bee,EN,10 km
Neophoca cinerea,Australian sea-lion,EN,10 km
Ningbingia australis australis,a camaenid land snail (Ningbing Ranges),CR,10 km
Ningbingia australis elongata,a camaenid land snail (Ningbing Ranges),CR,10 km
Ningbingia bulla,Knob Peak camaenid land snail (Ningbing Ranges),CR,10 km
Ningbingia dentiens,a camaenid land snail (Ningbing Ranges),CR,10 km
Ningbingia laurina,Lauries' camaenid land snail (Ningbing Ranges),CR,10 km
Ningbingia octava,No. 8 Bore camaenid land snail (Ningbing Ranges),CR,10 km
Ningbingia res,a camaenid land snail (Ningbing Ranges),CR,10 km
Ninox connivens connivens (southwest subpopulation),barking owl (southwest subpopulation),P3,10 km
Nocticola flabella,"Cape Range blind cockroach, Cape Range delicate cockroach",P4,10 km
Northiella narethae,Naretha blue bonnet,P4,10 km
Nososticta pilbara,Pilbara threadtail,P2,10 km
Notamacropus eugenii derbianus,tammar wallaby,P4,10 km
Notamacropus irma,western brush wallaby,P4,10 km
Notomys amplus,"short-tailed hopping-mouse, yoontoo",EX,10 km
Notomys longicaudatus,"long-tailed hopping-mouse, koolawa",EX,10 km
Notomys macrotis,"big-eared hopping mouse, noompa",EX,10 km
Notoryctes caurinus,"northern marsupial mole, kakarratul",P4,10 km
Notoryctes typhlops,"southern marsupial mole, Itjaritjari",P4,10 km
Notoscincus butleri,lined soil-crevice skink (Dampier),P4,10 km
Numenius madagascariensis,eastern curlew,CR,10 km
Numenius minutus,little curlew,MI,10 km
Numenius phaeopus,whimbrel,MI,10 km
Nyctophilus major tor,central long-eared bat,P3,10 km
Occirhenea georgiana,"a rhytidid land snail, Albany carnivorous snail",EX,10 km
Oceanites oceanicus,Wilson's storm-petrel,MI,10 km
Ogyris subterrestris petrina,arid bronze azure butterfly,CR,10 km
Onychogalea lunata,"crescent nailtail wallaby, tjawalpa",EX,10 km
Onychoprion anaethetus,bridled tern,MI,10 km
Ophisternon candidum,blind cave eel,VU,10 km
Orcaella heinsohni,Australian snubfin dolphin,MI & P4,10 km
Orcinus orca,killer whale,MI,10 km
Ordtrachia elegans,a camaenid land snail (Jeremiah Hills),CR,10 km
Ordtrachia septentrionalis,Rosewood keeled snail,CR,10 km
Osphranter robustus isabellinus,Barrow Island euro,VU,10 km
Oxyura australis,blue-billed duck,P4,10 km
Pachysaga strobila,Vasse pachysaga (Busselton-Donnybrook),P1,10 km
Pandion haliaetus,osprey,MI,10 km
Paradraculoides anachoretus,Mesa A paradraculoides,VU,10 km
Paradraculoides bythius,Mesa B/C paradraculoides,VU,10 km
Paradraculoides gnophicola,Mesa G paradraculoides,VU,10 km
Paradraculoides kryptus,Mesa K paradraculoides,VU,10 km
Parantechinus apicalis,dibbler,EN,10 km
Paraplatyarthrus subterraneus,Poseidon slater,P1,10 km
Parartemia contracta,a brine shrimp (Wheatbelt),P1,10 km
Parasuta spectabilis bushi,spectacled hooded snake (Esperance),P1,10 km
Paroplocephalus atriceps,Lake Cronin snake,P3,10 km
Perameles bougainville,"Shark Bay bandicoot, western barred bandicoot, little marl, Shark Bay bandicoot",VU,10 km
Perameles eremiana,"desert bandicoot, walilya",EX,10 km
Perameles myosuros,Marl,EX,10 km
Perameles papillon,"Nullarbor barred bandicoot, butterfly bandicoot",EX,10 km
Petrogale burbidgei,monjon,P4,10 km
Petrogale concinna monastria,nabarlek (Kimberley),EN,10 km
Petrogale lateralis centralis,Central Australian rock-wallaby,VU,10 km
Petrogale lateralis hacketti,Recherche black-footed rock-wallaby,VU,10 km
Petrogale lateralis kimberleyensis,West Kimberley rock-wallaby,EN,10 km
Petrogale lateralis lateralis,"black-flanked rock-wallaby, black-footed rock-wallaby, moororong",EN,10 km
Petropseudes dahli,"rock ringtail possum, wogoit",P3,10 km
Pezoporus flaviventris,western ground parrot,CR,10 km
Pezoporus occidentalis,night parrot,CR,10 km
Phaethon lepturus,white-tailed tropicbird,MI,10 km
Phaethon rubricauda,red-tailed tropicbird,MI & P4,10 km
Phalaropus lobatus,red-necked phalarope,MI,10 km
Phaps elegans (Abrolhos subpopulation),brush bronzewing (Abrolhos subpopulation),P4,10 km
Phascogale calura,"red-tailed phascogale, kenngoor",CD,10 km
Phascogale tapoatafa kimberleyensis,Kimberley brush-tailed phascogale,VU,10 km
Phascogale tapoatafa wambenger,"south-western brush-tailed phascogale, wambenger",CD,10 km
Phasmodes jeeba,springtime corroboree stick katydid (Eneabba),P3,10 km
Philomachus pugnax,ruff,MI,10 km
Phoebetria fusca,sooty albatross,EN,10 km
Phoebetria palpebrata,light-mantled albatross,MI & P4,10 km
Phycodurus eques,leafy sea dragon,P2,10 km
Physeter macrocephalus,sperm whale,VU,10 km
Pilsbrycharopa tumida,a charopid land snail (Noonkanbah),P1,10 km
Platycercus icterotis xanthogenys,western rosella (inland),P4,10 km
Plegadis falcinellus,glossy ibis,MI,10 km
Pletholax gracilis edelensis,keeled legless lizard (Shark Bay),P3,10 km
Pluvialis fulva,Pacific golden plover,MI,10 km
Pluvialis squatarola,grey plover,MI,10 km
Pogona minor minima,Abrolhos dwarf bearded dragon,VU,10 km
Polytelis alexandrae,princess parrot,P4,10 km
Potorous gilbertii,Gilbert's potoroo,CR,10 km
Potorous platyops,broad-faced potoroo,EX,10 km
Prionospio thalanji,Bundera Sinkhole worm,CR,10 km
Pristis clavata,dwarf sawfish,MI & P1,10 km
Pristis pristis,freshwater sawfish,MI & P3,10 km
Pristis zijsron,green sawfish,VU,10 km
Procellaria aequinoctialis,white-chinned petrel,VU,10 km
Prymnbriareus nimberlinus,Nimberline camaenid land snail (El Questro Station),P3,10 km
Psacadonotus seriatus,a fan-winged katydid (Champion Bay),P1,10 km
Pseudemydura umbrina,western swamp tortoise,CR,10 km
Pseudocheirus occidentalis,"western ringtail possum, ngwayir",CR,10 km
Pseudococcus markharveyi,Banksia montana mealybug,CR,10 km
Pseudohydryphantes doegi,Doeg's watermite,P2,10 km
Pseudomys australis,"plains rat, palyoora",VU,10 km
Pseudomys chapmani,"western pebble-mound mouse, ngadji",P4,10 km
Pseudomys fieldi,"Shark Bay mouse, djoongari",VU,10 km
Pseudomys occidentalis,western mouse,P4,10 km
Pseudomys shortridgei,"heath mouse, heath rat, Dayang",VU,10 km
Pseudonaja affinis exilis,Rottnest Island dugite,P4,10 km
Pseudonaja affinis tanneri,pygmy dugite,P4,10 km
Psophodes nigrogularis nigrogularis,western whipbird (western heath),EN,10 km
Psophodes nigrogularis oberon,western whipbird (western mallee),P4,10 km
Puffinus huttoni,Hutton's shearwater,EN,10 km
Rhagada gibbensis,Gibb River camaenid land snail,P1,10 km
Rhagada harti,Mt Hart Station camaenid land snail,P2,10 km
Rhincodon typus,whale shark,MI,10 km
Rhinonicteris aurantia,orange leaf-nosed bat,P4,10 km
Rhinonicteris aurantia (Pilbara form),Pilbara leaf-nosed bat,VU,10 km
Rhytidid sp. (WAM 2295-69),Stirling Range rhytidid snail,CR,10 km
Rostratula australis,Australian painted snipe,EN,10 km
Saccolaimus saccolaimus nudicluniatus,bare-rumped sheath-tailed bat,P3,10 km
Setonix brachyurus,quokka,VU,10 km
Simoselaps minimus,Dampierland burrowing snake,P2,10 km
Sminthopsis butleri,Butler's dunnart,VU,10 km
Sminthopsis longicaudata,long-tailed dunnart,P4,10 km
Sminthopsis psammophila,sandhill dunnart,EN,10 km
Sousa sahulensis,Australian humpback dolphin,MI & P4,10 km
Spatula querquedula,garganey,MI,10 km
Speleophria bunderae,a copepod (Bundera Sinkhole),CR,10 km
Speleostrophus nesiotes,Barrow Island millipede,VU,10 km
Spicospina flammocaerulea,sunset frog,VU,10 km
Stenella attenuata,pantropical spotted dolphin,MI,10 km
Stenella longirostris,spinner dolphin,MI & P4,10 km
Stercorarius antarcticus lonnbergi,"brown skua, Subantarctic skua",P4,10 km
Stercorarius longicaudus,"long-tailed jaeger, long-tailed skua",MI,10 km
Stercorarius maccormicki,south polar skua,MI,10 km
Stercorarius parasiticus,"Arctic jaeger, Arctic skua",MI,10 km
Stercorarius pomarinus,"pomarine jaeger, pomarine skua",MI,10 km
Sterna dougallii,roseate tern,MI,10 km
Sterna hirundo,Common Tern,MI,10 km
Sterna paradisaea,Arctic tern,MI,10 km
Sterna sumatrana,black-naped Tern,MI,10 km
Sternula albifrons,little tern,MI,10 km
Sternula nereis nereis,fairy tern,VU,10 km
Stipiturus malachurus hartogi,Dirk Hartog Island emu-wren,VU,10 km
Stygiocaris lancifera,lance-beaked cave shrimp,VU,10 km
Stygiocaris stylifera,spear-beaked cave shrimp,P4,10 km
Stygiochiropus isolatus,a stygiochiropus millipede (Cape Range),VU,10 km
Stygiochiropus peculiaris,Cameron's Cave millipede,CR,10 km
Stygiochiropus sympatricus,a stygiochiropus millipede (Cape Range),VU,10 km
Stygocyclopia australis,a copepod (Bundera Sinkhole),CR,10 km
Sula dactylatra,masked booby,MI,10 km
Sula leucogaster,brown booby,MI,10 km
Sula sula,red-footed booby,MI,10 km
Syncomistes rastellus,Drysdale grunter,P2,10 km
Synemon gratiosa,graceful sunmoth,P4,10 km
Tartarus mullamullangensis,Mullamullang Cave spider,VU,10 km
Tartarus murdochensis,Murdoch Sink cave spider,VU,10 km
Tartarus nurinensis,Nurina Cave spider,VU,10 km
Tartarus thampannensis,Thampanna Cave spider,VU,10 km
Teyl sp. (MYG693),Minnivale trapdoor spider,CR,10 km
Thalassarche carteri,Indian yellow-nosed albatross,EN,10 km
Thalassarche cauta cauta,shy albatross,VU,10 km
Thalassarche cauta steadi,white-capped albatross,VU,10 km
Thalassarche chlororhynchos,Atlantic yellow-nosed albatross,VU,10 km
Thalassarche chrysostoma,grey-headed albatross,VU,10 km
Thalassarche impavida,Campbell albatross,VU,10 km
Thalassarche melanophris,black-browed albatross,EN,10 km
Thalassarche salvini,Salvin's albatross,VU,10 km
Thalasseus bergii,crested tern,MI,10 km
Thinornis cucullatus,"hooded plover, hooded dotterel",P4,10 km
Throscodectes xederoides,"Mogumber bush cricket, Northern Throsco",P3,10 km
Throscodectes xiphos,"stylet bush cricket, stylet Throsco (Jandakot)",P1,10 km
Tiliqua rugosa konowi,Rottnest Island bobtail,VU,10 km
Torresitrachia thedana,Theda Station camaenid land snail,P1,10 km
Trichosternus relictus,a ground beetle (Margaret River),P3,10 km
Trichosurus vulpecula arnhemensis,northern brushtail possum (Kimberley),VU,10 km
Tringa brevipes,grey-tailed tattler,MI & P4,10 km
Tringa glareola,wood sandpiper,MI,10 km
Tringa nebularia,common greenshank,MI,10 km
Tringa stagnatilis,marsh sandpiper,MI,10 km
Tringa totanus,common redshank,MI,10 km
Trioza barrettae,Banksia brownii plant-louse,EN,10 km
Troglodiplura lowryi,Nullarbor cave trapdoor spider,VU,10 km
Turgenitubulus christenseni,Christensen's camaenid land snail (central Ningbing Ranges),EN,10 km
Turgenitubulus costus,a camaenid land snail (Ningbing Ranges),CR,10 km
Turgenitubulus depressus,a camaenid land snail (central Ningbing Ranges),CR,10 km
Turgenitubulus foramenus,a camaenid land snail (central Ningbing Ranges),CR,10 km
Turgenitubulus opiranus,Opir Hill camaenid land snail (central Ningbing Ranges),CR,10 km
Turgenitubulus pagodula,"Pagoda camaenid land snail (The Gorge, central Ningbing Ranges)",VU,10 km
Turgenitubulus tanmurrana,Tanmurra camaenid land snail (central Ningbing Ranges),CR,10 km
Turnix varius scintillans,Abrolhos painted button-quail,EN,10 km
Tursiops aduncus,"Indian Ocean bottlenose dolphin, Indo-Pacific bottlenose dolphin",MI,10 km
Tyrannochthonius sp. 'Mesa A' (WAM T81480),a Tyrannochtonius pseudoscorpion (Mesa A),P1,10 km
Tyto novaehollandiae kimberli,masked owl (northern),P1,10 km
Tyto novaehollandiae novaehollandiae,masked owl (southwest),P3,10 km
Underwoodisaurus seorsus,Pilbara barking gecko,P2,10 km
Uperoleia marmorata,marbled toadlet (Kimberley),P1,10 km
Uperoleia minima,small toadlet (Mitchell Plateau),P3,10 km
Varanus sparnus,Dampier Peninsula goanna,P1,10 km
Vespadelus douglasorum,yellow-lipped cave bat,P2,10 km
Welesina kornickeri,Kornicker's Bundera Sinkhole ostracod,CR,10 km
Westraltrachia alterna,a camaenid land snail (McSherry Gap and Cyclad Hill),VU,10 km
Westraltrachia inopinata,a camaenid land snail (Yammera Gap),VU,10 km
Westraltrachia lievreana,Le Lievre Ridge camaenid land snail,P2,10 km
Westraltrachia recta,a camaenid land snail (Limestone Billy Hills),P1,10 km
Westraltrachia subtila,a camaenid land snail (Ninety Seven Mile Creek),P2,10 km
Westraltrachia turbinata,a camaenid land snail (Yammera Gap),VU,10 km
Westralunio carteri,Carter's freshwater mussel,VU,10 km
Windbalea viride,green west wind katydid (Albany-Cape Riche),P1,10 km
Wyulda squamicaudata,scaly-tailed possum,P4,10 km
Xenus cinereus,Terek sandpiper,MI,10 km
Zephyrarchaea barrettae,Talyuberlup assassin spider,VU,10 km
Zephyrarchaea mainae,Main's assassin spider,VU,10 km
Zephyrarchaea marki,Cape Le Grand assassin spider,VU,10 km
Zephyrarchaea melindae,Toolbrunup assassin spider,VU,10 km
Zephyrarchaea robinsi,eastern massif assassin spider,VU,10 km
Zyzomys pedunculatus,"central rock-rat, antina",CR,10 km
